date,semester,rank,team,acronym,total_points,previous_points,diff_points
2017,2,130,Thailand,THA,236.0,230.0,6.0
2017,2,191,Timor-Leste,TLS,44.0,32.0,12.0
2017,2,122,Togo,TOG,266.0,266.0,0.0
2017,2,206,Tonga,TGA,0.0,0.0,0.0
2017,2,87,Trinidad and Tobago,TRI,402.0,402.0,0.0
2017,2,27,Tunisia,TUN,838.0,838.0,0.0
2017,2,42,Turkey,TUR,735.0,735.0,0.0
2017,2,114,Turkmenistan,TKM,292.0,292.0,0.0
2017,2,202,Turks and Caicos Islands,TCA,13.0,13.0,0.0
2017,2,198,US Virgin Islands,VIR,26.0,26.0,0.0
2017,2,75,Uganda,UGA,448.0,471.0,-23.0
2017,2,35,Ukraine,UKR,781.0,781.0,0.0
2017,2,73,United Arab Emirates,UAE,476.0,474.0,2.0
2017,2,24,United States,USA,867.0,867.0,0.0
2017,2,21,Uruguay,URU,924.0,924.0,0.0
2017,2,78,Uzbekistan,UZB,441.0,437.0,4.0
2017,2,157,Vanuatu,VAN,141.0,55.0,86.0
2017,2,52,Venezuela,VEN,639.0,639.0,0.0
2017,2,112,Vietnam,VIE,298.0,265.0,33.0
2017,2,19,Wales,WAL,985.0,985.0,0.0
2017,2,120,Yemen,YEM,268.0,268.0,0.0
2017,2,74,Zambia,ZAM,468.0,449.0,19.0
2017,2,103,Zimbabwe,ZIM,323.0,323.0,0.0
2018,2,147,Afghanistan,AFG,1068.0,1068.0,0.0
2018,2,60,Albania,ALB,1372.0,1372.0,0.0
2018,2,67,Algeria,ALG,1347.0,1347.0,0.0
2018,2,190,American Samoa,ASA,908.0,908.0,0.0
2018,2,133,Andorra,AND,1111.0,1111.0,0.0
2018,2,125,Angola,ANG,1131.0,1131.0,0.0
2018,2,208,Anguilla,AIA,864.0,864.0,0.0
2018,2,126,Antigua and Barbuda,ATG,1126.0,1126.0,0.0
2018,2,11,Argentina,ARG,1582.0,1582.0,0.0
2018,2,101,Armenia,ARM,1222.0,1222.0,0.0
2018,2,187,Aruba,ARU,916.0,916.0,0.0
2018,2,41,Australia,AUS,1436.0,1436.0,0.0
2018,2,22,Austria,AUT,1509.0,1509.0,0.0
2018,2,107,Azerbaijan,AZE,1206.0,1206.0,0.0
2018,2,210,Bahamas,BAH,858.0,858.0,0.0
2018,2,113,Bahrain,BHR,1178.0,1178.0,0.0
2018,2,192,Bangladesh,BAN,907.0,907.0,0.0
2018,2,162,Barbados,BRB,998.0,1005.0,-7.0
2018,2,76,Belarus,BLR,1317.0,1317.0,0.0
2018,2,1,Belgium,BEL,1727.0,1727.0,0.0
2018,2,160,Belize,BLZ,1002.0,1002.0,0.0
2018,2,94,Benin,BEN,1257.0,1257.0,0.0
2018,2,176,Bermuda,BER,952.0,952.0,0.0
2018,2,186,Bhutan,BHU,917.0,917.0,0.0
2018,2,59,Bolivia,BOL,1374.0,1374.0,0.0
2018,2,34,Bosnia-Herzegovina,BIH,1472.0,1472.0,0.0
2018,2,145,Botswana,BOT,1071.0,1071.0,0.0
2018,2,3,Brazil,BRA,1676.0,1676.0,0.0
2018,2,207,British Virgin Islands,VGB,867.0,867.0,0.0
2018,2,195,Brunei Darussalam,BRU,903.0,903.0,0.0
2018,2,46,Bulgaria,BUL,1425.0,1425.0,0.0
2018,2,61,Burkina Faso,BFA,1371.0,1371.0,0.0
2018,2,139,Burundi,BDI,1085.0,1085.0,0.0
2018,2,172,Cambodia,CAM,970.0,970.0,0.0
2018,2,55,Cameroon,CMR,1394.0,1394.0,0.0
2018,2,78,Canada,CAN,1314.0,1314.0,0.0
2018,2,72,Cape Verde Islands,CPV,1325.0,1325.0,0.0
2018,2,203,Cayman Islands,CAY,874.0,874.0,0.0
2018,2,112,Central African Republic,CTA,1180.0,1180.0,0.0
2018,2,175,Chad,CHA,956.0,956.0,0.0
2018,2,13,Chile,CHI,1565.0,1565.0,0.0
2018,2,76,China,CHN,1317.0,1317.0,0.0
2018,2,124,Chinese Taipei,TPE,1134.0,1134.0,0.0
2018,2,12,Colombia,COL,1575.0,1575.0,0.0
2018,2,143,Comoros,COM,1076.0,1076.0,0.0
2018,2,84,Congo,CGO,1280.0,1280.0,0.0
2018,2,49,Congo DR,COD,1420.0,1420.0,0.0
2018,2,190,Cook Islands,COK,908.0,908.0,0.0
2018,2,36,Costa Rica,CRC,1464.0,1464.0,0.0
2018,2,4,Croatia,CRO,1634.0,1634.0,0.0
2018,2,174,Cuba,CUB,963.0,963.0,0.0
2018,2,80,Curacao,CUW,1306.0,1306.0,0.0
2018,1,100,Curaçao,CUW,1450.0,1450.0,0.0
2018,2,86,Cyprus,CYP,1276.0,1276.0,0.0
2018,2,42,Czech Republic,CZE,1435.0,1435.0,0.0
2018,2,65,Côte d'Ivoire,CIV,1356.0,1356.0,0.0
2018,2,10,Denmark,DEN,1589.0,1589.0,0.0
2018,2,197,Djibouti,DJI,896.0,896.0,0.0
2018,2,178,Dominica,DMA,950.0,950.0,0.0
2018,2,154,Dominican Republic,DOM,1036.0,1036.0,0.0
2018,2,57,Ecuador,ECU,1382.0,1382.0,0.0
2018,2,56,Egypt,EGY,1393.0,1393.0,0.0
2018,2,70,El Salvador,SLV,1327.0,1327.0,0.0
2018,2,5,England,ENG,1631.0,1631.0,0.0
2018,2,148,Equatorial Guinea,EQG,1063.0,1063.0,0.0
2018,2,204,Eritrea,ERI,868.0,868.0,0.0
2018,2,96,Estonia,EST,1242.0,1242.0,0.0
2018,2,151,Ethiopia,ETH,1049.0,1049.0,0.0
2018,2,68,FYR Macedonia,MKD,1343.0,1343.0,0.0
2018,2,98,Faroe Islands,FRO,1238.0,1238.0,0.0
2018,2,169,Fiji,FIJ,981.0,981.0,0.0
2018,2,58,Finland,FIN,1378.0,1378.0,0.0
2018,2,2,France,FRA,1726.0,1726.0,0.0
2018,2,85,Gabon,GAB,1277.0,1277.0,0.0
2018,2,166,Gambia,GAM,986.0,986.0,0.0
2018,2,89,Georgia,GEO,1269.0,1269.0,0.0
2018,2,16,Germany,GER,1558.0,1558.0,0.0
2018,2,51,Ghana,GHA,1412.0,1412.0,0.0
2018,2,194,Gibraltar,GIB,905.0,905.0,0.0
2018,2,43,Greece,GRE,1428.0,1428.0,0.0
2018,2,173,Grenada,GRN,968.0,968.0,0.0
2018,2,192,Guam,GUM,907.0,907.0,0.0
2018,2,149,Guatemala,GUA,1061.0,1061.0,0.0
2018,2,66,Guinea,GUI,1354.0,1354.0,0.0
2018,2,120,Guinea-Bissau,GNB,1158.0,1158.0,0.0
2018,2,177,Guyana,GUY,951.0,943.0,8.0
2018,2,103,Haiti,HAI,1219.0,1219.0,0.0
2018,2,62,Honduras,HON,1369.0,1369.0,0.0
2018,2,141,Hong Kong,HKG,1078.0,1078.0,0.0
2018,2,51,Hungary,HUN,1412.0,1412.0,0.0
2018,2,37,Iceland,ISL,1452.0,1452.0,0.0
2018,2,97,India,IND,1240.0,1240.0,0.0
2018,2,159,Indonesia,IDN,1003.0,1003.0,0.0
2018,2,29,Iran,IRN,1481.0,1481.0,0.0
2018,2,88,Iraq,IRQ,1271.0,1271.0,0.0
2018,2,33,Ireland,IRL,1474.0,1474.0,0.0
2018,2,90,Israel,ISR,1265.0,1265.0,0.0
2018,2,18,Italy,ITA,1539.0,1539.0,0.0
2018,2,54,Jamaica,JAM,1404.0,1404.0,0.0
2018,2,50,Japan,JPN,1414.0,1414.0,0.0
2018,2,109,Jordan,JOR,1196.0,1196.0,0.0
2018,2,119,Kazakhstan,KAZ,1159.0,1159.0,0.0
2018,2,105,Kenya,KEN,1210.0,1210.0,0.0
2018,2,131,Kosovo,KOS,1113.0,1113.0,0.0
2018,2,158,Kuwait,KUW,1018.0,1018.0,0.0
2018,2,91,Kyrgyz Republic,KGZ,1264.0,1264.0,0.0
2018,2,184,Laos,LAO,923.0,923.0,0.0
2018,2,132,Latvia,LVA,1112.0,1112.0,0.0
2018,2,81,Lebanon,LBN,1296.0,1296.0,0.0
2018,2,146,Lesotho,LES,1069.0,1069.0,0.0
2018,2,150,Liberia,LBR,1051.0,1051.0,0.0
2018,2,104,Libya,LBY,1217.0,1217.0,0.0
2018,2,181,Liechtenstein,LIE,937.0,937.0,0.0
2018,2,133,Lithuania,LTU,1111.0,1111.0,0.0
2018,2,86,Luxembourg,LUX,1276.0,1276.0,0.0
2018,2,183,Macau,MAC,925.0,925.0,0.0
2018,2,106,Madagascar,MAD,1209.0,1209.0,0.0
2018,2,130,Malawi,MWI,1115.0,1115.0,0.0
2018,2,167,Malaysia,MAS,985.0,984.0,1.0
2018,2,152,Maldives,MDV,1046.0,1046.0,0.0
2018,2,64,Mali,MLI,1363.0,1363.0,0.0
2018,2,182,Malta,MLT,926.0,926.0,0.0
2018,2,101,Mauritania,MTN,1222.0,1222.0,0.0
2018,2,156,Mauritius,MRI,1022.0,1022.0,0.0
2018,2,17,Mexico,MEX,1540.0,1540.0,0.0
2018,2,170,Moldova,MDA,979.0,979.0,0.0
2018,2,188,Mongolia,MNG,915.0,915.0,0.0
2018,2,44,Montenegro,MNE,1427.0,1427.0,0.0
2018,2,200,Montserrat,MSR,887.0,887.0,0.0
2018,2,40,Morocco,MAR,1440.0,1440.0,0.0
2018,2,117,Mozambique,MOZ,1167.0,1167.0,0.0
2018,2,139,Myanmar,MYA,1085.0,1085.0,0.0
2018,2,111,Namibia,NAM,1191.0,1191.0,0.0
2018,2,161,Nepal,NEP,1001.0,1001.0,0.0
2018,2,14,Netherlands,NED,1560.0,1560.0,0.0
2018,2,154,New Caledonia,NCL,1036.0,1036.0,0.0
2018,2,122,New Zealand,NZL,1157.0,1157.0,0.0
2018,2,129,Nicaragua,NCA,1119.0,1119.0,0.0
2018,2,108,Niger,NIG,1205.0,1205.0,0.0
2018,2,44,Nigeria,NGA,1427.0,1427.0,0.0
2018,2,109,North Korea,PRK,1196.0,1196.0,0.0
2018,2,35,Northern Ireland,NIR,1465.0,1465.0,0.0
2018,2,46,Norway,NOR,1425.0,1425.0,0.0
2018,2,82,Oman,OMA,1295.0,1291.0,4.0
2018,2,199,Pakistan,PAK,888.0,888.0,0.0
2018,2,99,Palestine,PLE,1236.0,1236.0,0.0
2018,2,71,Panama,PAN,1326.0,1326.0,0.0
2018,2,168,Papua New Guinea,PNG,984.0,984.0,0.0
2018,2,32,Paraguay,PAR,1476.0,1476.0,0.0
2018,2,20,Peru,PER,1518.0,1518.0,0.0
2018,2,116,Philippines,PHI,1171.0,1176.0,-5.0
2018,2,20,Poland,POL,1518.0,1518.0,0.0
2018,2,6,Portugal,POR,1614.0,1614.0,0.0
2018,2,179,Puerto Rico,PUR,948.0,948.0,0.0
2018,2,93,Qatar,QAT,1258.0,1258.0,0.0
2018,2,24,Romania,ROU,1501.0,1501.0,0.0
2018,2,48,Russia,RUS,1424.0,1424.0,0.0
2018,2,137,Rwanda,RWA,1094.0,1094.0,0.0
2018,2,136,Saint Kitts and Nevis,SKN,1105.0,1105.0,0.0
2018,2,171,Saint Lucia,LCA,976.0,976.0,0.0
2018,2,197,Samoa,SAM,896.0,896.0,0.0
2018,2,211,San Marino,SMR,854.0,854.0,0.0
2018,2,185,Sao Tome e Principe,STP,920.0,920.0,0.0
2018,2,69,Saudi Arabia,KSA,1335.0,1335.0,0.0
2018,2,38,Scotland,SCO,1446.0,1446.0,0.0
2018,2,23,Senegal,SEN,1505.0,1505.0,0.0
2018,2,29,Serbia,SRB,1481.0,1481.0,0.0
2018,2,189,Seychelles,SEY,911.0,911.0,0.0
2018,2,115,Sierra Leone,SLE,1172.0,1172.0,0.0
2018,2,165,Singapore,SGP,991.0,991.0,0.0
2018,2,27,Slovakia,SVK,1483.0,1483.0,0.0
2018,2,62,Slovenia,SVN,1369.0,1369.0,0.0
2018,2,144,Solomon Islands,SOL,1073.0,1073.0,0.0
2018,2,204,Somalia,SOM,868.0,868.0,0.0
2018,2,72,South Africa,RSA,1325.0,1325.0,0.0
2018,2,53,South Korea,KOR,1405.0,1405.0,0.0
2018,2,164,South Sudan,SSD,994.0,994.0,0.0
2018,2,9,Spain,ESP,1591.0,1591.0,0.0
2018,2,201,Sri Lanka,SRI,886.0,886.0,0.0
2018,2,180,St. Vincent / Grenadines,VIN,946.0,946.0,0.0
2018,2,127,Sudan,SDN,1120.0,1120.0,0.0
2018,2,153,Suriname,SUR,1037.0,1037.0,0.0
2018,2,141,Swaziland,SWZ,1078.0,1078.0,0.0
2018,2,14,Sweden,SWE,1560.0,1560.0,0.0
2018,2,8,Switzerland,SUI,1599.0,1599.0,0.0
2018,2,74,Syria,SYR,1322.0,1322.0,0.0
2018,2,157,Tahiti,TAH,1020.0,1020.0,0.0
2018,2,120,Tajikistan,TJK,1158.0,1161.0,-3.0
2018,2,138,Tanzania,TAN,1087.0,1087.0,0.0
2018,2,118,Thailand,THA,1160.0,1161.0,-1.0
2018,2,196,Timor-Leste,TLS,900.0,900.0,0.0
2018,2,123,Togo,TOG,1136.0,1136.0,0.0
2018,2,204,Tonga,TGA,868.0,868.0,0.0
2018,2,92,Trinidad and Tobago,TRI,1260.0,1260.0,0.0
2018,2,26,Tunisia,TUN,1493.0,1493.0,0.0
2018,2,39,Turkey,TUR,1443.0,1443.0,0.0
2018,2,127,Turkmenistan,TKM,1120.0,1120.0,0.0
2018,2,208,Turks and Caicos Islands,TCA,864.0,864.0,0.0
2018,2,202,US Virgin Islands,VIR,881.0,881.0,0.0
2018,2,75,Uganda,UGA,1320.0,1320.0,0.0
2018,2,28,Ukraine,UKR,1482.0,1482.0,0.0
2018,2,79,United Arab Emirates,UAE,1309.0,1309.0,0.0
2018,2,25,United States,USA,1497.0,1497.0,0.0
2018,2,7,Uruguay,URU,1609.0,1609.0,0.0
2018,2,95,Uzbekistan,UZB,1251.0,1251.0,0.0
2018,2,163,Vanuatu,VAN,996.0,996.0,0.0
2018,2,31,Venezuela,VEN,1478.0,1478.0,0.0
2018,2,100,Vietnam,VIE,1229.0,1224.0,5.0
2018,2,19,Wales,WAL,1525.0,1525.0,0.0
2018,2,135,Yemen,YEM,1106.0,1106.0,0.0
2018,2,83,Zambia,ZAM,1292.0,1292.0,0.0
2018,2,114,Zimbabwe,ZIM,1175.0,1175.0,0.0
2019,2,149,Afghanistan,AFG,1052.0,1052.0,0.0
2019,2,66,Albania,ALB,1356.0,1356.0,0.0
2019,2,35,Algeria,ALG,1482.0,1482.0,0.0
2019,2,192,American Samoa,ASA,900.0,900.0,0.0
2019,2,135,Andorra,AND,1082.0,1082.0,0.0
2019,2,124,Angola,ANG,1136.0,1136.0,0.0
2019,2,210,Anguilla,AIA,821.0,821.0,0.0
2019,2,126,Antigua and Barbuda,ATG,1127.0,1127.0,0.0
2019,2,9,Argentina,ARG,1623.0,1623.0,0.0
2019,2,102,Armenia,ARM,1213.0,1213.0,0.0
2019,2,201,Aruba,ARU,867.0,867.0,0.0
2019,2,42,Australia,AUS,1457.0,1457.0,0.0
2019,2,26,Austria,AUT,1507.0,1507.0,0.0
2019,2,114,Azerbaijan,AZE,1177.0,1177.0,0.0
2019,2,195,Bahamas,BAH,880.0,880.0,0.0
2019,2,99,Bahrain,BHR,1225.0,1219.0,6.0
2019,2,187,Bangladesh,BAN,915.0,915.0,0.0
2019,2,162,Barbados,BRB,1011.0,1011.0,0.0
2019,2,87,Belarus,BLR,1280.0,1280.0,0.0
2019,2,1,Belgium,BEL,1765.0,1765.0,0.0
2019,2,170,Belize,BLZ,974.0,974.0,0.0
2019,2,84,Benin,BEN,1295.0,1295.0,0.0
2019,2,168,Bermuda,BER,984.0,984.0,0.0
2019,2,189,Bhutan,BHU,911.0,911.0,0.0
2019,2,75,Bolivia,BOL,1324.0,1324.0,0.0
2019,2,49,Bosnia-Herzegovina,BIH,1430.0,1430.0,0.0
2019,2,148,Botswana,BOT,1055.0,1055.0,0.0
2019,2,3,Brazil,BRA,1712.0,1712.0,0.0
2019,2,208,British Virgin Islands,VGB,842.0,842.0,0.0
2019,2,191,Brunei Darussalam,BRU,904.0,904.0,0.0
2019,2,59,Bulgaria,BUL,1381.0,1381.0,0.0
2019,2,59,Burkina Faso,BFA,1381.0,1381.0,0.0
2019,2,151,Burundi,BDI,1049.0,1049.0,0.0
2019,2,78,Cabo Verde,CPV,1318.0,1318.0,0.0
2019,2,173,Cambodia,CAM,964.0,964.0,0.0
2019,2,53,Cameroon,CMR,1413.0,1413.0,0.0
2019,2,73,Canada,CAN,1331.0,1331.0,0.0
2019,1,76,Cape Verde Islands,CPV,1319.0,1319.0,0.0
2019,2,193,Cayman Islands,CAY,897.0,897.0,0.0
2019,2,109,Central African Republic,CTA,1184.0,1184.0,0.0
2019,2,177,Chad,CHA,943.0,943.0,0.0
2019,2,17,Chile,CHI,1579.0,1579.0,0.0
2019,2,76,China,CHN,1322.0,1325.0,-3.0
2019,2,138,Chinese Taipei,TPE,1078.0,1078.0,0.0
2019,2,10,Colombia,COL,1622.0,1622.0,0.0
2019,2,133,Comoros,COM,1088.0,1088.0,0.0
2019,2,89,Congo,CGO,1269.0,1269.0,0.0
2019,2,56,Congo DR,COD,1389.0,1389.0,0.0
2019,1,190,Cook Islands,COK,908.0,908.0,0.0
2019,2,46,Costa Rica,CRC,1442.0,1442.0,0.0
2019,2,6,Croatia,CRO,1642.0,1642.0,0.0
2019,2,179,Cuba,CUB,936.0,936.0,0.0
2019,1,79,Curacao,CUW,1302.0,1296.0,6.0
2019,2,80,Curaçao,CUW,1313.0,1313.0,0.0
2019,2,95,Cyprus,CYP,1251.0,1251.0,0.0
2019,2,45,Czech Republic,CZE,1446.0,1446.0,0.0
2019,2,61,Côte d'Ivoire,CIV,1380.0,1380.0,0.0
2019,2,16,Denmark,DEN,1598.0,1598.0,0.0
2019,2,184,Djibouti,DJI,919.0,919.0,0.0
2019,2,184,Dominica,DMA,919.0,919.0,0.0
2019,2,158,Dominican Republic,DOM,1019.0,1019.0,0.0
2019,2,63,Ecuador,ECU,1368.0,1368.0,0.0
2019,2,51,Egypt,EGY,1420.0,1420.0,0.0
2019,2,69,El Salvador,SLV,1346.0,1346.0,0.0
2019,2,4,England,ENG,1661.0,1661.0,0.0
2019,2,145,Equatorial Guinea,EQG,1066.0,1066.0,0.0
2019,2,205,Eritrea,ERI,856.0,856.0,0.0
2019,2,103,Estonia,EST,1202.0,1202.0,0.0
2019,2,153,Eswatini,SWZ,1042.0,1042.0,0.0
2019,2,146,Ethiopia,ETH,1061.0,1061.0,0.0
2019,2,110,Faroe Islands,FRO,1181.0,1181.0,0.0
2019,2,163,Fiji,FIJ,996.0,996.0,0.0
2019,2,58,Finland,FIN,1386.0,1386.0,0.0
2019,2,2,France,FRA,1733.0,1733.0,0.0
2019,2,83,Gabon,GAB,1297.0,1297.0,0.0
2019,2,159,Gambia,GAM,1015.0,1015.0,0.0
2019,2,91,Georgia,GEO,1267.0,1267.0,0.0
2019,2,15,Germany,GER,1602.0,1602.0,0.0
2019,2,47,Ghana,GHA,1439.0,1439.0,0.0
2019,2,196,Gibraltar,GIB,879.0,879.0,0.0
2019,2,54,Greece,GRE,1409.0,1409.0,0.0
2019,2,159,Grenada,GRN,1015.0,1015.0,0.0
2019,2,199,Guam,GUM,873.0,873.0,0.0
2019,2,130,Guatemala,GUA,1106.0,1106.0,0.0
2019,2,74,Guinea,GUI,1328.0,1328.0,0.0
2019,2,118,Guinea-Bissau,GNB,1155.0,1155.0,0.0
2019,2,166,Guyana,GUY,988.0,988.0,0.0
2019,2,86,Haiti,HAI,1285.0,1285.0,0.0
2019,2,62,Honduras,HON,1377.0,1377.0,0.0
2019,2,141,Hong Kong,HKG,1073.0,1075.0,-2.0
2019,2,52,Hungary,HUN,1416.0,1416.0,0.0
2019,2,39,Iceland,ISL,1464.0,1464.0,0.0
2019,2,108,India,IND,1187.0,1187.0,0.0
2019,2,173,Indonesia,IDN,964.0,964.0,0.0
2019,2,33,Iran,IRN,1489.0,1489.0,0.0
2019,2,70,Iraq,IRQ,1344.0,1340.0,4.0
2019,2,34,Ireland,IRL,1486.0,1486.0,0.0
2019,2,93,Israel,ISR,1260.0,1260.0,0.0
2019,2,13,Italy,ITA,1607.0,1607.0,0.0
2019,2,48,Jamaica,JAM,1437.0,1437.0,0.0
2019,2,28,Japan,JPN,1503.0,1500.0,3.0
2019,2,97,Jordan,JOR,1238.0,1238.0,0.0
2019,2,118,Kazakhstan,KAZ,1155.0,1155.0,0.0
2019,2,106,Kenya,KEN,1199.0,1199.0,0.0
2019,2,115,Kosovo,KOS,1174.0,1174.0,0.0
2019,2,147,Kuwait,KUW,1060.0,1059.0,1.0
2019,2,96,Kyrgyz Republic,KGZ,1240.0,1240.0,0.0
2019,2,188,Laos,LAO,912.0,912.0,0.0
2019,2,137,Latvia,LVA,1079.0,1079.0,0.0
2019,2,89,Lebanon,LBN,1269.0,1269.0,0.0
2019,2,139,Lesotho,LES,1074.0,1074.0,0.0
2019,2,152,Liberia,LBR,1047.0,1047.0,0.0
2019,2,101,Libya,LBY,1215.0,1215.0,0.0
2019,2,180,Liechtenstein,LIE,926.0,926.0,0.0
2019,2,131,Lithuania,LTU,1089.0,1089.0,0.0
2019,2,98,Luxembourg,LUX,1236.0,1236.0,0.0
2019,2,182,Macau,MAC,922.0,922.0,0.0
2019,2,68,Macedonia,MKD,1347.0,1347.0,0.0
2019,2,91,Madagascar,MAD,1267.0,1267.0,0.0
2019,2,123,Malawi,MWI,1141.0,1141.0,0.0
2019,2,154,Malaysia,MAS,1040.0,1040.0,0.0
2019,2,155,Maldives,MDV,1038.0,1038.0,0.0
2019,2,56,Mali,MLI,1389.0,1389.0,0.0
2019,2,184,Malta,MLT,919.0,919.0,0.0
2019,2,100,Mauritania,MTN,1223.0,1223.0,0.0
2019,2,172,Mauritius,MRI,968.0,968.0,0.0
2019,2,11,Mexico,MEX,1621.0,1621.0,0.0
2019,2,175,Moldova,MDA,959.0,959.0,0.0
2019,2,190,Mongolia,MNG,906.0,906.0,0.0
2019,2,64,Montenegro,MNE,1365.0,1365.0,0.0
2019,2,183,Montserrat,MSR,921.0,921.0,0.0
2019,2,43,Morocco,MAR,1456.0,1456.0,0.0
2019,2,105,Mozambique,MOZ,1200.0,1200.0,0.0
2019,2,136,Myanmar,MYA,1081.0,1081.0,0.0
2019,2,117,Namibia,NAM,1160.0,1160.0,0.0
2019,2,170,Nepal,NEP,974.0,974.0,0.0
2019,2,14,Netherlands,NED,1604.0,1604.0,0.0
2019,2,156,New Caledonia,NCL,1035.0,1035.0,0.0
2019,2,122,New Zealand,NZL,1149.0,1149.0,0.0
2019,2,150,Nicaragua,NCA,1050.0,1050.0,0.0
2019,2,112,Niger,NIG,1179.0,1179.0,0.0
2019,2,31,Nigeria,NGA,1493.0,1493.0,0.0
2019,2,116,North Korea,PRK,1170.0,1170.0,0.0
2019,2,36,Northern Ireland,NIR,1476.0,1476.0,0.0
2019,2,44,Norway,NOR,1451.0,1451.0,0.0
2019,2,82,Oman,OMA,1303.0,1304.0,-1.0
2019,2,201,Pakistan,PAK,867.0,867.0,0.0
2019,2,106,Palestine,PLE,1199.0,1199.0,0.0
2019,2,81,Panama,PAN,1304.0,1304.0,0.0
2019,2,165,Papua New Guinea,PNG,991.0,991.0,0.0
2019,2,40,Paraguay,PAR,1461.0,1461.0,0.0
2019,2,21,Peru,PER,1544.0,1544.0,0.0
2019,2,124,Philippines,PHI,1136.0,1136.0,0.0
2019,2,19,Poland,POL,1559.0,1559.0,0.0
2019,2,7,Portugal,POR,1639.0,1639.0,0.0
2019,2,178,Puerto Rico,PUR,941.0,941.0,0.0
2019,2,55,Qatar,QAT,1396.0,1398.0,-2.0
2019,2,37,Romania,ROU,1475.0,1475.0,0.0
2019,2,38,Russia,RUS,1470.0,1470.0,0.0
2019,2,131,Rwanda,RWA,1089.0,1089.0,0.0
2019,2,139,Saint Kitts and Nevis,SKN,1074.0,1074.0,0.0
2019,2,176,Saint Lucia,LCA,953.0,953.0,0.0
2019,2,167,Saint Vincent and the Grenadines,VIN,986.0,986.0,0.0
2019,2,194,Samoa,SAM,894.0,894.0,0.0
2019,2,209,San Marino,SMR,824.0,824.0,0.0
2019,1,185,Sao Tome e Principe,STP,920.0,920.0,0.0
2019,2,67,Saudi Arabia,KSA,1351.0,1351.0,0.0
2019,2,50,Scotland,SCO,1422.0,1422.0,0.0
2019,2,20,Senegal,SEN,1555.0,1555.0,0.0
2019,2,29,Serbia,SRB,1494.0,1494.0,0.0
2019,2,200,Seychelles,SEY,868.0,868.0,0.0
2019,2,118,Sierra Leone,SLE,1155.0,1155.0,0.0
2019,2,157,Singapore,SGP,1020.0,1020.0,0.0
2019,2,32,Slovakia,SVK,1490.0,1490.0,0.0
2019,2,64,Slovenia,SVN,1365.0,1365.0,0.0
2019,2,141,Solomon Islands,SOL,1073.0,1073.0,0.0
2019,2,196,Somalia,SOM,879.0,879.0,0.0
2019,2,71,South Africa,RSA,1334.0,1334.0,0.0
2019,2,40,South Korea,KOR,1461.0,1459.0,2.0
2019,2,169,South Sudan,SSD,983.0,983.0,0.0
2019,2,8,Spain,ESP,1636.0,1636.0,0.0
2019,2,205,Sri Lanka,SRI,856.0,856.0,0.0
2019,2,128,Sudan,SDN,1112.0,1112.0,0.0
2019,2,141,Suriname,SUR,1073.0,1073.0,0.0
2019,2,17,Sweden,SWE,1579.0,1579.0,0.0
2019,2,12,Switzerland,SUI,1608.0,1608.0,0.0
2019,2,79,Syria,SYR,1314.0,1314.0,0.0
2019,2,181,São Tomé and Príncipe,STP,923.0,923.0,0.0
2019,2,161,Tahiti,TAH,1014.0,1014.0,0.0
2019,2,121,Tajikistan,TJK,1152.0,1152.0,0.0
2019,2,134,Tanzania,TAN,1086.0,1086.0,0.0
2019,2,113,Thailand,THA,1178.0,1178.0,0.0
2019,2,196,Timor-Leste,TLS,879.0,879.0,0.0
2019,2,126,Togo,TOG,1127.0,1127.0,0.0
2019,2,203,Tonga,TGA,862.0,862.0,0.0
2019,2,104,Trinidad and Tobago,TRI,1201.0,1201.0,0.0
2019,2,27,Tunisia,TUN,1506.0,1506.0,0.0
2019,2,29,Turkey,TUR,1494.0,1494.0,0.0
2019,2,129,Turkmenistan,TKM,1107.0,1107.0,0.0
2019,2,203,Turks and Caicos Islands,TCA,862.0,862.0,0.0
2019,2,207,US Virgin Islands,VIR,844.0,844.0,0.0
2019,2,77,Uganda,UGA,1321.0,1321.0,0.0
2019,2,24,Ukraine,UKR,1537.0,1537.0,0.0
2019,2,71,United Arab Emirates,UAE,1334.0,1338.0,-4.0
2019,2,22,United States,USA,1540.0,1540.0,0.0
2019,2,5,Uruguay,URU,1645.0,1645.0,0.0
2019,2,85,Uzbekistan,UZB,1289.0,1289.0,0.0
2019,2,163,Vanuatu,VAN,996.0,996.0,0.0
2019,2,25,Venezuela,VEN,1517.0,1517.0,0.0
2019,2,94,Vietnam,VIE,1258.0,1258.0,0.0
2019,2,22,Wales,WAL,1540.0,1540.0,0.0
2019,2,144,Yemen,YEM,1071.0,1072.0,-1.0
2019,2,88,Zambia,ZAM,1277.0,1277.0,0.0
2019,2,111,Zimbabwe,ZIM,1180.0,1180.0,0.0
2020,2,150,Afghanistan,AFG,1052.0,1052.0,0.0
2020,2,66,Albania,ALB,1360.0,1360.0,0.0
2020,2,31,Algeria,ALG,1488.0,1488.0,0.0
2020,2,192,American Samoa,ASA,900.0,900.0,0.0
2020,2,151,Andorra,AND,1048.0,1048.0,0.0
2020,2,125,Angola,ANG,1134.0,1134.0,0.0
2020,2,209,Anguilla,AIA,821.0,821.0,0.0
2020,2,126,Antigua and Barbuda,ATG,1127.0,1127.0,0.0
2020,2,7,Argentina,ARG,1642.0,1642.0,0.0
2020,2,99,Armenia,ARM,1233.0,1233.0,0.0
